Ano,Código da Área,Área de Avaliação,Grau acadêmico,Código da IES*,Nome da IES*,Sigla da IES*,Organização Acadêmica*,Categoria Administrativa*,Código do Curso**,Modalidade de Ensino***,Código do Município***,Município do Curso***,Sigla da UF** , Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Observação
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,297,Educação Presencial,2806701,São Cristóvão,SE,100,83,36.490,2.509,48.962,2.721,2.668,70,0.843,0.171,2.474,5.302,3.029,4.978,2.665,4.755,2.755,0.955,4.663,0.839,4.198,1,5,3.183,4,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,310,Educação Presencial,2806701,São Cristóvão,SE,13,9,46.611,3.589,49.877,3.656,3.639,9,1.000,3.694,4.003,5.212,2.693,5.2,3.282,4.542,2.158,0.978,4.722,0.847,3.858,1,5,3.857,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,311,Educação Presencial,2806701,São Cristóvão,SE,73,51,37.029,2.459,49.321,2.803,2.717,50,0.980,-0.513,2.637,4.883,1.35,4.647,2.5,4.557,2.633,0.962,4.563,0.85,4.252,1,5,3.114,4,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,315,Educação Presencial,2806701,São Cristóvão,SE,88,72,35.805,3.239,52.183,3.588,3.501,70,0.972,0.361,2.577,5.419,2.968,5.087,2.904,4.907,2.934,0.964,4.742,0.904,4.523,1,5,3.452,4,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,317,Educação Presencial,2806701,São Cristóvão,SE,99,82,39.869,2.883,42.664,2.994,2.967,72,0.878,0.318,2.824,4.88,2.439,4.464,1.605,4.734,3.174,0.965,4.586,0.848,4.241,1,5,3.279,4,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,318,Educação Presencial,2806701,São Cristóvão,SE,57,41,39.692,2.626,42.695,2.621,2.622,39,0.951,0.170,3.001,4.878,1.412,4.324,1.515,4.559,2.378,1,5,0.915,3.92,1,5,3.154,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,322,Educação Presencial,2806701,São Cristóvão,SE,25,23,39.239,2.930,28.856,1.262,1.679,22,0.956,-0.699,2.064,4.978,2.346,4.626,1.207,4.416,1.943,0.981,4.654,0.915,4.416,1,5,2.73,3,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,326,Educação Presencial,2806701,São Cristóvão,SE,17,15,46.160,2.931,61.193,3.487,3.348,12,0.800,3.707,3.473,4.972,1.623,4.59,2.205,4.731,2.743,0.985,4.838,0.941,4.705,1,5,3.629,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,327,Educação Presencial,2806701,São Cristóvão,SE,103,88,39.659,2.779,49.225,3.074,3.001,84,0.954,-0.413,2.301,5.129,2.608,4.831,2.61,4.596,2.623,0.956,4.589,0.88,4.402,1,5,3.176,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,328,Educação Presencial,2806701,São Cristóvão,SE,39,30,37.306,2.636,42.863,2.321,2.399,30,1.000,-0.679,2.173,5.235,2.338,4.887,2.593,4.716,2.7,0.973,4.668,0.84,4.203,1,5,2.968,4,
2021,1601,CIÊNCIAS BIOLÓGICAS (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,20190,Educação Presencial,2806701,São Cristóvão,SE,21,19,43.136,3.118,46.200,2.966,3.004,19,1.000,-0.114,2.402,5.13,2.459,4.997,2.817,4.402,2.579,0.967,4.387,0.927,4.516,1,5,3.212,4,
2021,5402,CIÊNCIAS SOCIAIS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,20763,Educação Presencial,2806701,São Cristóvão,SE,15,10,50.760,3.883,59.320,4.319,4.210,5,0.500,0.469,2.102,4.843,0.732,4.504,2.345,4.07,1.732,0.973,4.473,0.921,4.506,1,5,3.18,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,20768,Educação Presencial,2806701,São Cristóvão,SE,40,38,40.660,2.676,41.789,2.502,2.546,29,0.763,2.029,2.996,4.853,1.871,4.957,2.849,4.498,2.449,0.962,4.58,0.826,4.13,1,5,3.24,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,20782,Educação Presencial,2806701,São Cristóvão,SE,40,27,36.392,2.119,41.170,2.576,2.462,25,0.925,0.176,2.722,4.811,1.488,4.613,2.107,4.281,1.553,0.964,4.511,0.87,4.352,1,5,3.067,4,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,80419,Educação Presencial,2806701,São Cristóvão,SE,33,33,36.445,2.392,51.121,2.590,2.541,32,0.969,-0.150,2.288,4.923,1.217,3.947,1.235,4.323,1.82,0.975,4.772,0.9,4.5,1,5,2.915,3,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,80877,Educação Presencial,2806701,São Cristóvão,SE,83,73,33.347,2.190,47.246,2.506,2.427,67,0.917,-0.670,1.921,5.269,2.528,5.068,2.981,4.844,2.834,0.953,4.508,0.87,4.351,1,5,2.933,3,
2021,6407,Letras - Inglês,Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,80886,Educação Presencial,2806701,São Cristóvão,SE,43,41,34.948,2.126,41.773,2.314,2.267,39,0.951,-0.814,2.002,5.474,3.55,5.114,3.513,4.984,3.391,0.959,4.573,0.848,4.242,1,5,3.035,4,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,80896,Educação Presencial,2806701,São Cristóvão,SE,49,41,43.360,2.901,46.280,3.174,3.106,39,0.951,-0.748,2.165,5.322,2.508,5.132,3.074,4.905,3.033,0.947,4.641,0.854,4.27,1,5,3.16,4,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95017,Educação Presencial,2802908,Itabaiana,SE,44,44,35.818,2.565,42.875,2.884,2.805,42,0.954,0.956,2.719,5.529,3.936,4.815,2.441,4.756,3.074,0.958,4.687,0.812,4.062,1,5,3.343,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95037,Educação Presencial,2802908,Itabaiana,SE,72,36,32.436,1.875,44.841,2.531,2.367,36,1.000,-0.014,2.444,5.409,3.377,4.867,2.682,4.564,2.569,0.96,4.622,0.8,4,1,5,3.102,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95050,Educação Presencial,2802908,Itabaiana,SE,9,9,32.866,1.731,40.955,2.418,2.247,8,0.888,-2.961,1.703,4.542,0.983,4.104,1.091,4.578,2.59,0.96,4.549,0.82,4.1,1,5,2.57,3,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95051,Educação Presencial,2802908,Itabaiana,SE,38,36,38.791,2.844,44.516,2.527,2.606,35,0.972,-0.092,2.376,5.443,3.061,4.659,2.1,4.789,2.831,0.974,4.679,0.897,4.487,1,5,3.157,4,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95053,Educação Presencial,2802908,Itabaiana,SE,53,45,32.833,2.122,48.333,2.634,2.506,43,0.955,0.123,2.209,5.166,2.181,4.429,1.597,4.655,2.479,0.976,4.752,0.837,4.186,1,5,2.939,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95055,Educação Presencial,2802908,Itabaiana,SE,21,21,31.304,1.771,43.419,2.184,2.081,20,0.952,0.318,2.528,4.803,1.616,4.805,2.269,4.813,2.86,0.969,4.769,0.8,4,1,5,2.94,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95057,Educação Presencial,2802908,Itabaiana,SE,53,49,36.859,3.401,44.995,2.650,2.838,49,1.000,-0.050,2.418,5.441,3.044,4.886,2.443,5.109,3.316,0.969,4.781,0.878,4.393,1,5,3.24,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,95059,Educação Presencial,2802908,Itabaiana,SE,17,15,34.720,1.877,35.153,1.857,1.862,12,0.800,0.039,2.672,4.844,1.586,4.696,2.279,4.858,2.711,0.979,4.723,0.897,4.489,1,5,3.011,4,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99406,Educação Presencial,2806701,São Cristóvão,SE,26,15,47.160,4.131,49.540,4.065,4.081,14,0.933,2.361,3.246,4.827,2.351,4.645,2.074,4.716,3.012,0.953,4.649,0.794,3.971,1,5,3.627,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99423,Educação Presencial,2806701,São Cristóvão,SE,47,37,30.467,2.673,43.616,2.894,2.839,35,0.945,-1.079,2.152,5.222,2.848,4.793,2.086,4.753,2.997,0.966,4.712,0.883,4.416,1,5,3.105,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99425,Educação Presencial,2806701,São Cristóvão,SE,49,42,25.838,0.062,37.511,0.825,0.634,39,0.928,-0.808,1.705,5.406,2.968,4.994,3.039,5.047,3.249,0.956,4.456,0.869,4.347,1,5,2.541,3,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,99426,Educação Presencial,2806701,São Cristóvão,SE,53,48,40.175,2.540,48.783,2.696,2.657,47,0.979,0.410,2.160,5.524,3.41,5.257,3.111,5.007,2.689,0.94,4.454,0.869,4.345,1,5,3.127,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,101666,Educação Presencial,2806701,São Cristóvão,SE,32,26,40.861,3.830,56.807,4.339,4.212,24,0.923,3.019,3.371,5.4,3.325,5.09,3.048,4.636,2.778,0.989,4.918,0.927,4.635,1,5,3.932,4,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106404,Educação a Distância,2806701,São Cristóvão,SE,3,1,,,,,,0,0.000,,,4.73,1.412,4.611,1.825,3.952,1.307,1,5,0.961,4.807,1,5,,SC,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106408,Educação a Distância,2806701,São Cristóvão,SE,6,5,26.240,0.650,30.360,1.284,1.125,4,0.800,-6.524,0.233,5.107,2.361,4.933,2.773,4.685,2.364,1,5,0.894,4.473,1,5,2.102,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106411,Educação a Distância,2806701,São Cristóvão,SE,42,34,25.897,1.057,31.755,0.911,0.947,17,0.500,-3.923,1.044,4.934,2.074,4.69,2.32,4.515,2.485,1,5,0.913,4.565,1,5,2.323,3,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106416,Educação a Distância,2806701,São Cristóvão,SE,45,38,29.718,1.572,36.444,1.521,1.533,23,0.605,0.823,2.693,5.102,1.877,4.888,2.595,4.562,2.424,1,5,0.911,4.558,1,5,3.014,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106418,Educação a Distância,2806701,São Cristóvão,SE,59,46,29.273,1.223,32.621,1.194,1.201,20,0.434,-1.577,2.294,5.241,2.518,5.051,3.246,4.42,2.408,1,5,0.913,4.565,1,5,2.889,3,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,106421,Educação a Distância,2806701,São Cristóvão,SE,60,53,27.452,1.408,32.281,0.742,0.908,34,0.641,-1.303,1.691,5.052,1.794,4.828,2.461,4.124,1.484,1,5,0.88,4.4,1,5,2.478,3,
2021,26,DESIGN,Bacharelado,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,1108064,Educação Presencial,2806701,São Cristóvão,SE,39,36,44.072,3.110,49.822,2.895,2.949,36,1.000,-0.238,2.434,5.122,2.264,3.894,0.979,4.033,1.781,0.958,4.479,0.77,3.804,1,5,2.987,4,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,1321266,Educação a Distância,2806701,São Cristóvão,SE,9,8,38.887,1.988,47.175,1.945,1.955,6,0.750,-0.860,2.389,5.181,2.311,5.285,3.583,5.024,3.264,1,5,0.958,4.791,1,5,3.13,4,
2021,6407,Letras - Inglês,Licenciatura,3,UNIVERSIDADE FEDERAL DE SERGIPE,UFS,Universidade,Pública Federal,1321268,Educação a Distância,2806701,São Cristóvão,SE,19,19,34.957,2.127,36.194,1.789,1.873,10,0.526,-1.488,1.774,4.584,0.952,4.29,2.13,4.092,1.809,1,5,0.896,4.482,1,5,2.641,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,379,Educação Presencial,1302603,Manaus,AM,49,42,35.219,2.328,41.042,1.954,2.048,42,1.000,-0.925,2.073,5.284,2.978,4.968,2.642,4.718,2.689,0.936,4.521,0.68,3.404,1,5,2.782,3,
2021,3202,FILOSOFIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,380,Educação Presencial,1302603,Manaus,AM,39,31,34.432,1.410,51.738,2.447,2.188,29,0.935,-0.236,2.537,4.978,1.643,4.368,1.763,4.427,2.202,0.956,4.521,0.739,3.695,1,5,2.86,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,381,Educação Presencial,1302603,Manaus,AM,95,81,37.992,3.575,48.977,3.170,3.271,78,0.962,0.112,2.481,5.549,3.425,5.226,3.224,5.12,3.338,0.871,4.07,0.534,2.673,1,5,3.105,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,382,Educação Presencial,1302603,Manaus,AM,31,31,40.606,2.729,39.448,2.370,2.460,28,0.903,2.069,3.426,5.114,2.382,4.808,2.513,4.659,2.312,1,5,0.782,3.913,1,5,3.39,4,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,396,Educação Presencial,1302603,Manaus,AM,59,50,41.626,3.932,44.982,3.067,3.283,45,0.900,0.463,2.644,5.397,3.314,5.237,3.364,5.272,3.814,0.833,3.703,0.523,2.619,1,5,3.14,4,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,397,Educação Presencial,1302603,Manaus,AM,22,21,34.647,1.947,40.266,2.349,2.249,17,0.809,0.861,2.693,5.069,2.485,4.709,2.34,4.805,2.992,0.944,4.374,0.666,3.333,1,5,2.973,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,398,Educação Presencial,1302603,Manaus,AM,34,29,40.086,2.833,48.586,2.995,2.955,28,0.965,0.116,2.491,5.415,3.395,5.173,3.308,4.79,2.952,0.936,4.402,0.721,3.607,1,5,3.203,4,
2021,2402,HISTÓRIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,402,Educação Presencial,1302603,Manaus,AM,87,78,42.751,3.371,53.423,3.198,3.242,75,0.961,0.608,2.999,5.238,2.511,4.8,2.782,4.772,2.986,0.964,4.583,0.928,4.642,1,5,3.515,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,403,Educação Presencial,1302603,Manaus,AM,53,49,38.093,2.746,46.406,2.762,2.758,44,0.897,0.168,2.467,5.026,1.612,4.609,1.991,4.596,2.484,0.864,3.31,0.567,2.837,1,5,2.746,3,
2021,5401,CIÊNCIAS SOCIAIS (BACHARELADO),Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,407,Educação Presencial,1302603,Manaus,AM,29,23,44.552,3.360,34.060,1.348,1.851,21,0.913,-0.532,2.743,5.046,2.076,4.131,1.102,4.36,1.876,0.965,3.965,0.862,3.235,1,5,2.745,3,
2021,6407,Letras - Inglês,Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,27733,Educação Presencial,1302603,Manaus,AM,54,53,43.466,3.443,48.050,2.906,3.040,51,0.962,0.756,2.534,5.166,2.652,4.468,2.429,4.454,2.45,0.777,2.654,0.444,2.222,1,5,2.784,3,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,34646,Educação Presencial,1302603,Manaus,AM,98,91,39.765,3.043,47.261,2.508,2.641,85,0.934,-0.262,2.069,5.104,1.969,4.479,1.704,4.867,2.877,0.793,2.801,0.379,1.896,1,5,2.427,3,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,62484,Educação Presencial,1302603,Manaus,AM,52,44,44.122,3.498,48.990,3.733,3.674,43,0.977,1.246,3.263,5.086,2.91,5.14,3.1,4.982,3.531,0.968,4.625,0.968,4.843,1,5,3.787,4,
2021,4301,MÚSICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,62486,Educação Presencial,1302603,Manaus,AM,28,24,41.037,3.198,46.070,2.024,2.318,24,1.000,0.208,2.155,5.172,2.012,5.013,3.077,4.86,2.906,0.85,3.125,0.45,2.25,1,5,2.542,3,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,62512,Educação Presencial,1302603,Manaus,AM,27,23,43.569,3.441,54.447,3.009,3.117,22,0.956,2.260,3.114,5.284,2.599,4.608,2.473,4.786,2.792,0.708,2.348,0.291,1.458,1,5,2.872,3,
2021,906,LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,101606,Educação Presencial,1300607,Benjamin Constant,AM,46,41,26.882,0.521,30.739,0.991,0.873,31,0.756,0.556,2.213,5.645,3.816,5.609,4.007,5.429,3.671,0.631,1.622,0.21,1.052,1,5,2.182,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,101614,Educação Presencial,1300607,Benjamin Constant,AM,67,53,24.824,1.554,26.160,0.190,0.531,45,0.849,-0.962,2.067,5.487,3.207,5.343,3.492,5.226,3.537,0.681,2.702,0.272,1.363,1,5,2.115,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,101639,Educação Presencial,1301704,Humaitá,AM,31,28,32.753,2.771,40.971,2.124,2.286,27,0.964,1.093,2.858,5.272,2.453,4.806,2.258,4.826,2.781,0.857,3.968,0.571,2.857,1,5,2.925,3,
2021,905,LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,101641,Educação Presencial,1301704,Humaitá,AM,25,22,34.672,1.632,33.404,1.749,1.720,18,0.818,0.242,2.572,5.475,3.069,4.991,2.762,4.841,2.918,0.909,4.374,0.363,1.818,1,5,2.661,3,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,104364,Educação Presencial,1302603,Manaus,AM,17,15,31.346,2.803,42.693,2.757,2.768,12,0.800,1.576,3.190,5.319,3.118,5.145,2.936,5.013,3.415,0.885,4.012,0.628,3.142,1,5,3.283,4,
2021,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,104366,Educação Presencial,1302603,Manaus,AM,22,17,33.452,3.114,41.094,2.519,2.668,15,0.882,-1.410,2.023,5.441,3.454,5.435,3.636,5.092,3.54,0.928,4.383,0.714,3.571,1,5,3.01,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,104368,Educação a Distância,1302603,Manaus,AM,61,59,34.071,2.080,34.350,1.232,1.444,21,0.355,-0.949,2.109,5.327,3.153,4.715,2.372,4.452,2.378,1,5,1,5,1,5,2.941,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,112086,Educação Presencial,1301902,Itacoatiara,AM,21,19,37.200,2.756,33.268,1.183,1.576,18,0.947,1.023,2.745,5.115,3.001,5.215,3.306,5.018,3.48,0.814,3.611,0.518,2.592,1,5,2.788,3,
2021,2001,PEDAGOGIA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,112100,Educação Presencial,1303403,Parintins,AM,51,40,29.997,2.348,39.155,1.887,2.002,36,0.900,-0.377,2.292,4.7,0.453,4.402,1.332,4.576,2.308,0.814,3.662,0.481,2.407,1,5,2.372,3,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,112102,Educação Presencial,1303403,Parintins,AM,32,28,25.678,1.822,33.464,1.829,1.827,27,0.964,-0.142,2.471,5.214,2.803,4.736,2.288,4.974,3.328,0.882,4.084,0.529,2.647,1,5,2.717,3,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,112126,Educação a Distância,1302603,Manaus,AM,65,59,25.818,0.828,33.503,0.374,0.488,15,0.254,-0.685,2.105,5.539,3.576,4.993,3.194,4.484,2.158,1,5,1,5,1,5,2.816,3,
2021,26,DESIGN,Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,116832,Educação Presencial,1302603,Manaus,AM,63,52,42.838,2.908,53.326,3.652,3.466,52,1.000,0.224,2.647,4.478,0.254,4.639,2.402,3.971,1.68,0.888,3.611,0.611,2.971,1,5,2.892,3,
2021,3502,EDUCAÇÃO FÍSICA (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,122002,Educação a Distância,1302603,Manaus,AM,115,91,32.529,2.728,35.436,2.041,2.213,49,0.538,0.043,2.524,5.271,2.963,4.882,2.601,4.182,2.038,1,5,0.6,3,1,5,2.929,3,
2021,3001,GEOGRAFIA (BACHARELADO),Bacharelado,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,300403,Educação Presencial,1302603,Manaus,AM,14,11,38.918,2.405,42.145,2.407,2.407,9,0.818,-0.412,2.024,5.269,2.887,4.965,2.699,4.98,3.247,1,5,0.833,3.749,1,5,2.935,3,
2021,2501,ARTES VISUAIS (LICENCIATURA),Licenciatura,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pública Federal,1103469,Educação Presencial,1303403,Parintins,AM,25,20,23.215,0.445,30.525,0.000,0.111,20,1.000,-4.027,0.959,5.492,3.398,5.23,3.639,5.27,3.808,0.666,1.969,0.333,1.666,1,5,1.662,2,
